NDVI,Landuse_IGBP,Building_Density,Impervious_Flag,Water_Flag,Vegetation_Flag,Raw_LST,UHI_Intensity
0.7294092469060145,0.7058823529411764,0.0,0.0,0.0,0.0,0.15158118056912473,-0.012775421
0.45717106872590735,0.7647058823529411,0.0,1.0,0.0,0.0,0.300872081526689,0.35173416
0.5985034743061893,0.7647058823529411,0.0,1.0,0.0,0.0,0.6139121157197609,2.3898888
0.6051883541600994,0.7647058823529411,0.0,1.0,0.0,0.0,0.48011590256146297,1.1847992
0.6871441301805105,0.6470588235294118,0.0,0.0,0.0,0.0,0.35551684064452393,0.7075176
0.7774831133754366,0.6470588235294118,0.0,0.0,0.0,0.0,0.3284427358324469,0.5312424
0.7456206245468555,0.7647058823529411,0.0,1.0,0.0,0.0,0.45631580196258614,1.9713039
0.8831024872186328,0.47058823529411764,0.0,0.0,0.0,0.0,0.11678668321636332,-0.846817
0.7327422391047504,0.7647058823529411,0.0,1.0,0.0,0.0,0.16433737593952547,-0.8711853
0.48378255178953555,0.7647058823529411,0.0,1.0,0.0,0.0,0.27211029433520517,0.16447067
0.48431619597668885,0.9411764705882353,0.0,0.0,0.0,0.0,0.5346604729319004,0.71987534
0.6511238647896207,0.7647058823529411,0.0,1.0,0.0,0.0,0.31475994102339566,1.0496559
0.8783341425578197,0.6470588235294118,0.0,0.0,0.0,0.0,0.3689374456029295,-0.1596756
0.7190408803061444,0.5882352941176471,0.0,0.0,0.0,0.0,0.39748157127594475,0.64678
0.5058497976975743,0.7647058823529411,0.0,1.0,0.0,0.0,0.3255141191431692,1.1196747
0.7388162274660364,0.7647058823529411,0.0,1.0,0.0,0.0,0.49367858805345843,1.2731037
0.9220002210907001,0.47058823529411764,0.0,0.0,0.0,0.0,0.1595409128952583,-0.9024143
0.63583002094596,0.7647058823529411,0.0,1.0,0.0,0.0,0.477662450048439,1.1688251
0.6741443333459365,0.7647058823529411,0.0,1.0,0.0,0.0,0.2908836735405327,0.2867012
0.7591940486316011,0.7647058823529411,0.0,1.0,0.0,0.0,0.6955442665817504,1.9668102
0.8932544754327466,0.5294117647058824,0.0,0.0,0.0,0.0,0.44045463427152365,0.3059616
0.7037570339607069,0.5882352941176471,0.0,0.0,0.0,0.0,0.3415689264892894,1.224205
0.9470560952787821,0.7647058823529411,0.0,1.0,0.0,0.0,0.3157603637496016,1.0561695
0.5326124859919527,0.5294117647058824,0.0,0.0,0.0,0.0,0.10394231003027032,-0.32294464
0.9190243299190676,0.5882352941176471,0.0,0.0,0.0,0.0,0.336583510982825,0.2502823
0.5759407932262718,0.5294117647058824,0.0,0.0,0.0,0.0,0.44811965934654063,0.15642166
0.785677661660193,0.5294117647058824,0.0,0.0,0.0,0.0,0.22427866298995447,0.4605465
0.7041051723507711,0.7647058823529411,0.0,1.0,0.0,0.0,0.44073733059093456,1.2623749
0.4771939509850566,0.7647058823529411,0.0,1.0,0.0,0.0,0.5473214596973186,0.80230904
0.5174159283394111,0.7647058823529411,0.0,1.0,0.0,0.0,0.37409218595148674,0.8284588
0.7185816052167944,0.7647058823529411,0.0,1.0,0.0,0.0,0.6526960000960873,1.4883862
0.8230147509482747,0.7058823529411764,0.0,0.0,0.0,0.0,0.44629722017238915,0.96461105
0.6211074574351431,0.7647058823529411,0.0,1.0,0.0,0.0,0.6825173858236435,1.6825485
0.8998392971459379,0.7647058823529411,0.0,1.0,0.0,0.0,0.15588460951435668,0.01524353
0.7610870684522605,0.7647058823529411,0.0,1.0,0.0,0.0,0.3232982487182725,0.16378403
0.588905312382273,0.7647058823529411,0.0,1.0,0.0,0.0,0.8565528567415162,2.8156662
0.8873108241416408,0.8235294117647058,0.0,0.0,0.0,0.0,0.19682255195972997,-0.6596794
0.7977338683713491,0.7647058823529411,0.0,1.0,0.0,0.0,0.43195939016105456,1.2052231
0.7089578766777364,0.6470588235294118,0.0,0.0,0.0,0.0,0.3371178509689452,0.5877247
0.5944378188689122,0.9411764705882353,0.0,0.0,0.0,0.0,0.1659342439572562,-0.52682495
0.7700793838318241,0.5294117647058824,0.0,0.0,0.0,0.0,0.28078130817795044,-0.11303711
0.7886821963110229,0.5882352941176471,0.0,0.0,0.0,0.0,0.258390587882376,-0.25881958
0.6178055480312523,0.5294117647058824,0.0,0.0,0.0,0.0,0.21958971243192948,-0.511446
0.9273980200666236,0.8235294117647058,0.0,0.0,0.0,0.0,0.3381970771251219,-0.35982132
0.4944906670120146,0.7647058823529411,0.0,1.0,0.0,0.0,0.4700167596439724,2.0605087
0.5536140420166207,0.7647058823529411,0.0,1.0,0.0,0.0,0.5665758620699757,1.1271172
0.8787964667917296,0.5294117647058824,0.0,0.0,0.0,0.0,0.3131323133025168,0.097595215
0.8877425460519695,0.5294117647058824,0.0,0.0,0.0,0.0,0.44449294387057225,0.3322544
0.8287385311971285,0.5294117647058824,0.0,0.0,0.0,0.0,0.3946188682362708,-0.1919136
0.9097080660296135,0.5882352941176471,0.0,0.0,0.0,0.0,0.49642469717072224,0.4709282
0.7659729437761027,0.7647058823529411,0.0,1.0,0.0,0.0,0.28785076681010446,0.8744545
0.7366464377176742,0.7647058823529411,0.0,1.0,0.0,0.0,0.6579069867589729,2.342369
