BT_B10,MNDWI,NDBI,NDVI,date,lon,lat,LST_C
282.07719068,-0.3246837495945509,-0.1757630275456835,0.4394470996025499,2023-01-29,121.72892831266851,31.8179631680516,8.927190680000024
282.47709902,-0.1692006974600459,-0.0114651116932869,0.1630729363494034,2023-01-29,121.63371042273214,31.17125246573227,9.327099020000048
279.86231372,0.8601192907917315,-0.7401237144700396,-0.3801000405569824,2023-01-29,121.49021415391493,31.559484211359585,6.712313719999997
283.44098066000004,-0.3730423895067389,-0.0100889176377451,0.340225070294436,2023-01-29,121.11861313298417,31.613483322166633,10.29098066000006
283.36578422,-0.3261033737859814,0.0911652709235026,0.1920241096305844,2023-01-29,121.26283385106221,31.432177229265378,10.215784220000046
282.15238712,-0.5239698941191477,0.0679141835518474,0.4125956232331715,2023-01-29,121.59934634115162,31.58790543910871,9.002387120000037
284.70564806,-0.3722618918167868,0.0860965149247665,0.201984631057338,2023-01-29,121.32511102916885,31.424257632897024,11.55564806000001
283.20171926,-0.2879770209273696,-0.0132938406834837,0.2519808731378067,2023-01-29,121.81774096203405,30.956225314814127,10.051719260000027
283.26324362,-0.2479380675896976,-0.0740407982914795,0.2810751460318855,2023-01-29,121.59095511076411,31.056488756057988,10.113243620000048
279.57178202,0.8691951254363226,-0.6422909456291173,-0.5351482880121348,2023-01-29,121.90936097232499,31.11722995015995,6.421782020000023
282.12846098,-0.2330107041791412,-0.0878558263362686,0.2842636866706066,2023-01-29,120.88549404224047,31.286936985498745,8.978460980000023
278.45067146,0.865153093105603,-0.8494208494208494,-0.1501373435512661,2023-01-29,122.03882427765394,30.838257591075642,5.300671460000046
282.24809168,-0.4155975112636774,-0.0832215977379621,0.4621155288822207,2023-01-29,121.24825660970954,31.1323789539071,9.098091680000039
283.01031014,-0.0665491137932081,-0.0352413821551831,0.0904956403348684,2023-01-29,121.38848763254289,31.034991644497556,9.860310140000024
282.3882305,-0.2556304908491593,-0.1950095935347534,0.4357557923363749,2023-01-29,121.54385883972955,31.626748115404745,9.238230500000043
278.29344254,0.8989087217663478,-0.7117530000603024,-0.5599001534907518,2023-01-29,122.15132321504804,31.802932271037637,5.143442540000024
279.23339804,0.8775650129781085,-0.4935683176339506,-0.6740351032317964,2023-01-29,122.07807134919027,31.346853567146113,6.08339804000002
277.44577358000004,0.8424807572499449,-0.843724454192005,-0.0732039769082745,2023-01-29,121.58122092060032,31.744755330415423,4.295773580000059
278.0644352,0.910478565593155,-0.8733769195681925,-0.2695777954305633,2023-01-29,122.148919905089,31.168784180450828,4.914435200000014
282.18998534,-0.3358935931060322,0.0063387155574894,0.2734685265148945,2023-01-29,121.01731371111573,31.688190618015902,9.039985340000044
278.18748392,0.8565356856455492,-0.8708606283724035,-0.0426632191338073,2023-01-29,122.01154431165527,30.885462000419643,5.03748392
282.69927032,-0.1933362234470797,-0.0705679198140055,0.2657283635202335,2023-01-29,120.86969289350405,31.675634095317047,9.549270320000005
278.34813086,0.8946716762018616,-0.7556336981823587,-0.4850967404566848,2023-01-29,122.19701550694893,31.709317737211776,5.198130860000049
285.40976018000003,-0.3525399235818555,0.0864599523875106,0.1921129147170392,2023-01-29,121.46664505455198,30.978489212985423,12.259760180000058
277.95164054,0.908405968385286,-0.836866636596001,-0.3740729829774697,2023-01-29,122.03153334372709,31.849419051249882,4.801640540000051
278.45067146,0.8900181971505924,-0.7052456286427975,-0.5362468864231876,2023-01-29,122.05298021242926,31.405241661244503,5.300671460000046
284.26472348,0.1657904997512672,-0.2400793650793651,0.0866532154202799,2023-01-29,121.24848394641819,31.081018571232466,11.11472348000001
276.98434088,0.8834638217327714,-0.865993915559843,-0.1751148042860268,2023-01-29,122.04596770953727,31.702882652960863,3.8343408800000134
282.75737666,-0.2379367720465892,-0.1895212946743704,0.4147974625813674,2023-01-29,121.91555665224412,30.882133051639283,9.60737666
283.51959512,-0.5128285596725038,0.2554023866569441,0.2262399451031224,2023-01-29,121.03335238303748,31.82045972902136,10.369595120000042
285.37557998,-0.3417208136917655,0.0590917090586055,0.3428701289381146,2023-01-29,121.44397809377588,31.273884861869274,12.22557998000002
282.65825408,-0.32734560964171,-0.03201409368688,0.3326444731469521,2023-01-29,121.79102702433559,30.979152335139812,9.508254080000029
279.59912618,0.8712639768717317,-0.8322298251932294,-0.2250421822272217,2023-01-29,121.85605820793855,31.186898665631144,6.4491261800000075
289.2926309,-0.0644625620038354,-0.0172985055436319,0.049026507154586,2023-01-29,121.30001934619044,31.338185774738616,16.14263090000003
284.41511636,-0.0841914077131286,0.0080956761729531,0.0364033341114758,2023-01-29,121.13466837079332,31.266066925384354,11.265116360000036
280.46730326,-0.3457064071973038,-0.1304645177546209,0.4220297029702969,2023-01-29,121.30509357411327,31.74655881015512,7.317303260000017
283.24615352,0.0313642244357076,0.016824894514768,-0.0306040198653112,2023-01-29,121.32411767360986,31.175444800040427,10.09615352000003
282.37797644,-0.1188592668124929,-0.2915386618068212,0.5195736077926854,2023-01-29,120.86157556890639,31.4397011486887,9.22797644000002
276.39985946,0.8829307676781268,-0.8965127574790349,-0.0461747081052516,2023-01-29,122.02924711742703,31.505480620828468,3.249859460000039
280.82619536,0.7664212561181261,-0.699364743250397,-0.1960177822302924,2023-01-29,121.23090880383906,31.72106823424661,7.676195360000008
